smk_id,smk_latitude,smk_longitude,wof_id,wof_parentid,wof_name,wof_placetype
2533,55.680410309020594,12.555312393023685,1159297879,85682581,Roskilde,localadmin
2533,55.680410309020594,12.555312393023685,85633121,102191581,Denmark,country
2534,55.68188414190013,12.563101528002933,85906231,101749159,Turesensgade,neighbourhood
2534,55.68188414190013,12.563101528002933,85682581,85633121,Capital,region
2534,55.68188414190013,12.563101528002933,1159297727,85682581,Copenhagen,localadmin
2534,55.68188414190013,12.563101528002933,101749159,1159297727,Copenhagen,locality
2534,55.68188414190013,12.563101528002933,85633121,102191581,Denmark,country
2522,55.673313748642464,12.591824601049794,85905817,101749159,Asiatisk Plads,neighbourhood
2522,55.673313748642464,12.591824601049794,85682581,85633121,Capital,region
2522,55.673313748642464,12.591824601049794,1159297727,85682581,Copenhagen,localadmin
2522,55.673313748642464,12.591824601049794,85633121,102191581,Denmark,country
2522,55.673313748642464,12.591824601049794,101749159,1159297727,Copenhagen,locality
2538,55.67668419122333,12.596030304785145,1159297727,85682581,Copenhagen,localadmin
2538,55.67668419122333,12.596030304785145,85906009,101749159,Krøyers Plads,neighbourhood
2538,55.67668419122333,12.596030304785145,85633121,102191581,Denmark,country
2538,55.67668419122333,12.596030304785145,101749159,1159297727,Copenhagen,locality
2552,55.44542869059954,11.786050497314443,101818321,1394014123,Ringsted,locality
2552,55.44542869059954,11.786050497314443,1394014123,85682589,Ringsted,localadmin
2552,55.44542869059954,11.786050497314443,85682589,85633121,Zealand,region
2552,55.44542869059954,11.786050497314443,1159297777,85682589,Hillerod,localadmin
2552,55.44542869059954,11.786050497314443,85633121,102191581,Denmark,country
2555,55.00596346155439,11.918353764617938,85682589,85633121,Zealand,region
2555,55.00596346155439,11.918353764617938,101840799,1394013993,Vordingborg,locality
2555,55.00596346155439,11.918353764617938,85633121,102191581,Denmark,country
2555,55.00596346155439,11.918353764617938,1159297907,85682589,Jammerbugt,localadmin
2555,55.00596346155439,11.918353764617938,1394013993,85682589,Vordingborg,localadmin
2556,55.01534593356275,11.918761460388202,85682589,85633121,Zealand,region
2556,55.01534593356275,11.918761460388202,101840799,1394013993,Vordingborg,locality
2556,55.01534593356275,11.918761460388202,85633121,102191581,Denmark,country
2556,55.01534593356275,11.918761460388202,1159297907,85682589,Jammerbugt,localadmin
2556,55.01534593356275,11.918761460388202,1394013993,85682589,Vordingborg,localadmin
2546,55.683064713250324,12.589626699475094,85905883,101749159,Dronningens Tværgade,neighbourhood
2546,55.683064713250324,12.589626699475094,85682581,85633121,Capital,region
2546,55.683064713250324,12.589626699475094,101749159,1159297727,Copenhagen,locality
2546,55.683064713250324,12.589626699475094,1159297727,85682581,Copenhagen,localadmin
2546,55.683064713250324,12.589626699475094,85633121,102191581,Denmark,country
2523,55.306729746665326,12.003892692065445,85682589,85633121,Zealand,region
2523,55.306729746665326,12.003892692065445,1159297811,85682589,Horsholm,localadmin
2523,55.306729746665326,12.003892692065445,1394014141,85682589,Faxe,localadmin
2523,55.306729746665326,12.003892692065445,85633121,102191581,Denmark,country
2537,55.98133338626405,12.393818803613286,101818419,1394014147,Fredensborg,locality
2537,55.98133338626405,12.393818803613286,85682581,85633121,Capital,region
2537,55.98133338626405,12.393818803613286,1394014147,85682581,Fredensborg,localadmin
2537,55.98133338626405,12.393818803613286,1159297817,85682581,Helsingor,localadmin
2537,55.98133338626405,12.393818803613286,85633121,102191581,Denmark,country
2544,55.87569124140595,12.499848846557633,101754103,1394014089,Hørsholm,locality
2544,55.87569124140595,12.499848846557633,1394014089,85682581,Horsholm,localadmin
2544,55.87569124140595,12.499848846557633,85682581,85633121,Capital,region
2544,55.87569124140595,12.499848846557633,1159297813,85682581,Odder,localadmin
2544,55.87569124140595,12.499848846557633,85633121,102191581,Denmark,country
2539,55.33008929542212,8.766417890429693,85682575,85633121,Southern,region
2539,55.33008929542212,8.766417890429693,101846039,1159297923,Ribe,locality
2539,55.33008929542212,8.766417890429693,1175611411,1394014103,Ribe,locality
2539,55.33008929542212,8.766417890429693,1159297923,85682575,Varde,localadmin
2539,55.33008929542212,8.766417890429693,85633121,102191581,Denmark,country
2539,55.33008929542212,8.766417890429693,1394014103,85682575,Esbjerg,localadmin
2525,55.679776,12.5913041,85906205,101749159,Strandstræde,neighbourhood
2525,55.679776,12.5913041,101749159,1159297727,Copenhagen,locality
2525,55.679776,12.5913041,85682581,85633121,Capital,region
2525,55.679776,12.5913041,1159297727,85682581,Copenhagen,localadmin
2525,55.679776,12.5913041,85633121,102191581,Denmark,country
2526,55.679776,12.5913041,85906205,101749159,Strandstræde,neighbourhood
2526,55.679776,12.5913041,85682581,85633121,Capital,region
2526,55.679776,12.5913041,1159297727,85682581,Copenhagen,localadmin
2526,55.679776,12.5913041,101749159,1159297727,Copenhagen,locality
2526,55.679776,12.5913041,85633121,102191581,Denmark,country
2527,55.679776,12.5913041,85906205,101749159,Strandstræde,neighbourhood
2527,55.679776,12.5913041,101749159,1159297727,Copenhagen,locality
2527,55.679776,12.5913041,85682581,85633121,Capital,region
2527,55.679776,12.5913041,1159297727,85682581,Copenhagen,localadmin
2527,55.679776,12.5913041,85633121,102191581,Denmark,country
2528,55.679776,12.5913041,85906205,101749159,Strandstræde,neighbourhood
2528,55.679776,12.5913041,101749159,1159297727,Copenhagen,locality
2528,55.679776,12.5913041,85682581,85633121,Capital,region
2528,55.679776,12.5913041,1159297727,85682581,Copenhagen,localadmin
2528,55.679776,12.5913041,85633121,102191581,Denmark,country
2542,55.6775791,12.5733778,85905921,101749159,Gammeltorv,neighbourhood
2542,55.6775791,12.5733778,85682581,85633121,Capital,region
2542,55.6775791,12.5733778,1159297727,85682581,Copenhagen,localadmin
2542,55.6775791,12.5733778,101749159,1159297727,Copenhagen,locality
2542,55.6775791,12.5733778,85633121,102191581,Denmark,country
2543,55.6783029,12.5720025,85905835,101749159,Bispetorvet,neighbourhood
2543,55.6783029,12.5720025,85682581,85633121,Capital,region
2543,55.6783029,12.5720025,1159297727,85682581,Copenhagen,localadmin
2543,55.6783029,12.5720025,101749159,1159297727,Copenhagen,locality
2543,55.6783029,12.5720025,85633121,102191581,Denmark,country
2545,55.6832052,12.5890688,85905883,101749159,Dronningens Tværgade,neighbourhood
2545,55.6832052,12.5890688,101749159,1159297727,Copenhagen,locality
2545,55.6832052,12.5890688,85633121,102191581,Denmark,country
2545,55.6832052,12.5890688,85682581,85633121,Capital,region
2545,55.6832052,12.5890688,1159297727,85682581,Copenhagen,localadmin
2540,55.67699136648451,12.580915395245365,85905919,101749159,Gammel Stand,neighbourhood
2540,55.67699136648451,12.580915395245365,101749159,1159297727,Copenhagen,locality
2540,55.67699136648451,12.580915395245365,85682581,85633121,Capital,region
2540,55.67699136648451,12.580915395245365,1159297727,85682581,Copenhagen,localadmin
2540,55.67699136648451,12.580915395245365,85633121,102191581,Denmark,country
2574,55.852885890659266,12.044829980026233,101818423,1159297729,Frederikssund,locality
2574,55.852885890659266,12.044829980026233,85682581,85633121,Capital,region
2574,55.852885890659266,12.044829980026233,1159297729,85682581,Frederikssund,localadmin
2574,55.852885890659266,12.044829980026233,85633121,102191581,Denmark,country
2579,55.35341059786058,10.530475556869522,85633121,102191581,Denmark,country
2579,55.35341059786058,10.530475556869522,85682575,85633121,Southern,region
2579,55.35341059786058,10.530475556869522,1394014029,85682575,Odense,localadmin
2579,55.35341059786058,10.530475556869522,1159297847,85682575,Allerod,localadmin
2594,56.15691261288151,10.210355487033071,101749163,1394013977,Århus,locality
2594,56.15691261288151,10.210355487033071,85682597,85633121,Central Jutland,region
2594,56.15691261288151,10.210355487033071,85633121,102191581,Denmark,country
2594,56.15691261288151,10.210355487033071,1394013977,85682597,Aarhus,localadmin
2594,56.15691261288151,10.210355487033071,1159297797,85682597,Lolland,localadmin
2570,55.671776984572205,12.597231934423817,85906045,101749159,Mikkel Vibes Gade,neighbourhood
2570,55.671776984572205,12.597231934423817,101749159,1159297727,Copenhagen,locality
2570,55.671776984572205,12.597231934423817,85682581,85633121,Capital,region
2570,55.671776984572205,12.597231934423817,1159297727,85682581,Copenhagen,localadmin
2570,55.671776984572205,12.597231934423817,85633121,102191581,Denmark,country
2560,55.71524009961472,12.60665902963867,85907899,101749159,København Ø,neighbourhood
2560,55.71524009961472,12.60665902963867,85682581,85633121,Capital,region
2560,55.71524009961472,12.60665902963867,101749159,1159297727,Copenhagen,locality
2560,55.71524009961472,12.60665902963867,1159297727,85682581,Copenhagen,localadmin
2560,55.71524009961472,12.60665902963867,85633121,102191581,Denmark,country
2558,55.68460251159683,12.605227786230481,101749159,1159297727,Copenhagen,locality
2558,55.68460251159683,12.605227786230481,85905843,101749159,Bradbænken,neighbourhood
2558,55.68460251159683,12.605227786230481,1159297727,85682581,Copenhagen,localadmin
2558,55.68460251159683,12.605227786230481,85633121,102191581,Denmark,country
2586,55.44131078711228,11.537676783422866,85682589,85633121,Zealand,region
2586,55.44131078711228,11.537676783422866,1159297921,85682589,Esbjerg,localadmin
2586,55.44131078711228,11.537676783422866,1394014099,85682589,Soro,localadmin
2586,55.44131078711228,11.537676783422866,85633121,102191581,Denmark,country
2576,55.71328114750541,8.164773182678209,85682575,85633121,Southern,region
2576,55.71328114750541,8.164773182678209,1159297925,85682575,Gentofte,localadmin
2576,55.71328114750541,8.164773182678209,1394014031,85682575,Varde,localadmin
2576,55.71328114750541,8.164773182678209,85633121,102191581,Denmark,country
2589,55.42450530639684,11.537468578759755,85682589,85633121,Zealand,region
2589,55.42450530639684,11.537468578759755,1394014099,85682589,Soro,localadmin
2589,55.42450530639684,11.537468578759755,1159297921,85682589,Esbjerg,localadmin
2589,55.42450530639684,11.537468578759755,85633121,102191581,Denmark,country
2588,54.85756426202667,11.694048504956042,85682589,85633121,Zealand,region
2588,54.85756426202667,11.694048504956042,85633121,102191581,Denmark,country
2588,54.85756426202667,11.694048504956042,1159297737,85682589,Guldborgsund,localadmin
2557,57.26655239884309,11.044714137048345,85633121,102191581,Denmark,country
2557,57.26655239884309,11.044714137048345,85682593,85633121,North Jutland,region
2557,57.26655239884309,11.044714137048345,1159297895,85682593,Slagelse,localadmin
2557,57.26655239884309,11.044714137048345,1394013989,85682593,Laeso,localadmin
2578,56.069569568493435,12.555775672460937,101817271,1394014013,Hellebæk,locality
2578,56.069569568493435,12.555775672460937,1159297819,85682581,Kolding,localadmin
2578,56.069569568493435,12.555775672460937,85682581,85633121,Capital,region
2578,56.069569568493435,12.555775672460937,1394014013,85682581,Helsingor,localadmin
2578,56.069569568493435,12.555775672460937,85633121,102191581,Denmark,country
2587,55.98353586951504,12.404118486230473,1394014147,85682581,Fredensborg,localadmin
2587,55.98353586951504,12.404118486230473,101818419,1394014147,Fredensborg,locality
2587,55.98353586951504,12.404118486230473,85682581,85633121,Capital,region
2587,55.98353586951504,12.404118486230473,1159297817,85682581,Helsingor,localadmin
2587,55.98353586951504,12.404118486230473,85633121,102191581,Denmark,country
2584,55.9812194311911,12.39347548085938,101818419,1394014147,Fredensborg,locality
2584,55.9812194311911,12.39347548085938,1394014147,85682581,Fredensborg,localadmin
2584,55.9812194311911,12.39347548085938,1159297817,85682581,Helsingor,localadmin
2584,55.9812194311911,12.39347548085938,85682581,85633121,Capital,region
2584,55.9812194311911,12.39347548085938,85633121,102191581,Denmark,country
2585,55.65535920062045,11.38965853249005,1159297717,85682589,Holbaek,localadmin
2585,55.65535920062045,11.38965853249005,85633121,102191581,Denmark,country
2585,55.65535920062045,11.38965853249005,85682589,85633121,Zealand,region
2582,55.87484090831984,12.500632565576154,101754103,1394014089,Hørsholm,locality
2582,55.87484090831984,12.500632565576154,1159297813,85682581,Odder,localadmin
2582,55.87484090831984,12.500632565576154,85682581,85633121,Capital,region
2582,55.87484090831984,12.500632565576154,1394014089,85682581,Horsholm,localadmin
2582,55.87484090831984,12.500632565576154,85633121,102191581,Denmark,country
2583,55.87534313928019,12.502778332788068,101754103,1394014089,Hørsholm,locality
2583,55.87534313928019,12.502778332788068,1159297813,85682581,Odder,localadmin
2583,55.87534313928019,12.502778332788068,85682581,85633121,Capital,region
2583,55.87534313928019,12.502778332788068,1394014089,85682581,Horsholm,localadmin
2583,55.87534313928019,12.502778332788068,85633121,102191581,Denmark,country
2580,55.74977112004123,12.572516042405715,85682581,85633121,Capital,region
2580,55.74977112004123,12.572516042405715,1159297927,85682581,Ikast-Brande,localadmin
2580,55.74977112004123,12.572516042405715,85898771,101749159,Bispebjerg,neighbourhood
2580,55.74977112004123,12.572516042405715,101749159,1159297727,Copenhagen,locality
2580,55.74977112004123,12.572516042405715,1394014115,85682581,Gentofte,localadmin
2580,55.74977112004123,12.572516042405715,85633121,102191581,Denmark,country
2568,55.12647244405228,10.225092772460952,85682575,85633121,Southern,region
2568,55.12647244405228,10.225092772460952,85633121,102191581,Denmark,country
2568,55.12647244405228,10.225092772460952,1394014055,85682575,Faaborg-Midtfyn,localadmin
2568,55.12647244405228,10.225092772460952,1159297885,85682575,Rebild,localadmin
2561,56.190404,9.8172669,85682597,85633121,Central Jutland,region
2561,56.190404,9.8172669,1159297773,85682597,Hjorring,localadmin
2561,56.190404,9.8172669,1394014121,85682597,Silkeborg,localadmin
2561,56.190404,9.8172669,85633121,102191581,Denmark,country
2562,56.190404,9.8172669,85682597,85633121,Central Jutland,region
2562,56.190404,9.8172669,1394014121,85682597,Silkeborg,localadmin
2562,56.190404,9.8172669,1159297773,85682597,Hjorring,localadmin
2562,56.190404,9.8172669,85633121,102191581,Denmark,country
2563,56.190404,9.8172669,85682597,85633121,Central Jutland,region
2563,56.190404,9.8172669,1394014121,85682597,Silkeborg,localadmin
2563,56.190404,9.8172669,1159297773,85682597,Hjorring,localadmin
2563,56.190404,9.8172669,85633121,102191581,Denmark,country
2564,56.190404,9.8172669,85682597,85633121,Central Jutland,region
2564,56.190404,9.8172669,1394014121,85682597,Silkeborg,localadmin
2564,56.190404,9.8172669,1159297773,85682597,Hjorring,localadmin
2564,56.190404,9.8172669,85633121,102191581,Denmark,country
2565,56.190404,9.8172669,85682597,85633121,Central Jutland,region
2565,56.190404,9.8172669,1394014121,85682597,Silkeborg,localadmin
2565,56.190404,9.8172669,1159297773,85682597,Hjorring,localadmin
